,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
29524,Kleine Teun,1998,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"Brand, an unemployed illiterate in his fourties, lives with his wife Keet in some desolate corner of the Dutch countryside. Keet, being tired of having to read the subtitles on television out loud so Brand can understand what's going on, one day decides he should learn to read for himself. She hires Lena, an attractive woman in her thirties, to do the teaching. Lena and Brand develop a passionate relationship, and Keet decides to let it happen because she wants her husband to be happy. She even goes so far as to claim she never actually was married to Brand: it all was just a game, she's just his sister. Lena then moves in, and soon takes over. But after a while she gets pregnant and bears a son, Kleine Teun (""Little Teun""). Then Keet, who can't have children herself, finally caves in and decides Lena has to be eliminated ..."
29525,Feed,2017,insufficient sample,2.0,insufficient sample,8.0,Missing,Missing,"Olivia and Matthew Grey, 18-year-old twins born into a world of privilege and high expectations. There are almost no boundaries between them - even their dreams are connected."
29526,A Genius Leaves the Hood - The Unauthorized Story of Jay Z,2014,Missing,Missing,Missing,Missing,Missing,Missing,"On the surface, 'A Genius Leaves The Hood-The Unauthorized Story of Jay Z' chronicles how hip-hop's most successful rapper of the past two decades reached the top; but at its core, the film attempts to divulge the savvy and cunning business acumen of a mogul who decided that being at the top of the charts wasn't enough. This 60-minute unauthorized biography explores the mind of a man who never played by the rules and admits it. This film uncovers the price Mr. Carter paid for his success through recent controversies including the racial debate of the Barneys deal, feud with Harry Belafonte and clashes with community activists over the construction of the Barclay Center. The film also explores rumors of association with the Illuminati, a highly publicized separation from the Roc-A-Fella crew, his estranged relationship with rapping mentor Jaz-O and break up with business partner Damon Dash."
29527,Cure for Pain: The Mark Sandman Story,2011,insufficient sample,1.0,insufficient sample,2.0,Missing,Missing,"Gatling Pictures' ""Cure for Pain: The Mark Sandman Story"" examines the life and work of Mark Sandman, deceased frontman of Boston ""low rock"" band Morphine. From his Newton, Mass., roots to his travels across America and around the globe, Sandman left an indelible imprint as one of the most distinctive musicians of his generation. Along with revisiting the ""unique and sultry sound"" of his music, the film explores the meaning of family through this critically praised and personally conflicted singer, songwriter and innovative instrumentalist."
29529,Le Carton,2004,Missing,Missing,insufficient sample,5.0,Missing,Missing,"A guy has to move out in a day, completely unprepared, and drive his mum to the airport. Completely stressed out, he calls his friends for help. Short notice however results in all his friends making it with an agenda of their own."
29531,Je hais les enfants!,2003,Missing,Missing,insufficient sample,4.0,Missing,Missing,
29533,The Girl from the Song,2017,Missing,Missing,Missing,Missing,Missing,Missing,"A young musician travels to Burning Man, a psychedelic festival in the middle of the Nevada desert, in an attempt to get the impetuous girl he has fallen in love with."
29537,L'Amant double,2017,insufficient sample,5.0,insufficient sample,4.0,Missing,Missing,"Chloé, a fragile young woman, falls in love with her psychoanalyst, Paul. A few months later she moves in with him, but soon discovers that her lover is concealing a part of his identity."
29539,Villa Henriette,2004,Missing,Missing,insufficient sample,3.0,Missing,Missing,
29541,Baasha,1995,Missing,Missing,Missing,Missing,Missing,Missing,"Auto rickshaw driver Manickam avoids violence at all costs. When some thugs begin to intimidate Manickam's family, it triggers the revival of Manickam's old self."
29544,First Kill,2017,insufficient sample,6.0,insufficient sample,7.0,Missing,Missing,A police chief tries to solve a kidnapping that involves a bank robber holding a young boy hostage.
29546,Minions: Orientation Day,2010,Missing,Missing,insufficient sample,2.0,Missing,Missing,"With so many jobs to choose from, the Minions have to make serious decisions after watching an 'Initiation Video'. What could go wrong?!"
29548,LA 92,2017,insufficient sample,3.0,insufficient sample,4.0,Missing,Missing,"Twenty-five years after the verdict in the Rodney King trial sparked several days of protests, violence and looting in Los Angeles, LA 92 immerses viewers in that tumultuous period through stunning and rarely seen archival footage."
29550,Descendants 2,2017,insufficient sample,3.0,Missing,Missing,3,"There are two or more women in this movie and they talk to each other about something other than a man, although dubious","When the pressure to be royal becomes too much for Mal, she returns to the Isle of the Lost where her archenemy Uma, Ursula's daughter, has taken her spot as self-proclaimed queen."
29551,Harry Benson: Shoot First,2016,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,"What we know today about many famous musicians, politicians, and actresses is due to the famous work of photographer Harry Benson. He captured vibrant and intimate photos of the most famous band in history;The Beatles. His extensive portfolio grew to include iconic photos of Muhammad Ali, Michael Jackson, and Dr. Martin Luther King. His wide-ranging work has appeared in publications including Life, Vanity Fair and The New Yorker. Benson, now 86, is still taking photos and has no intentions of stopping."
29552,Pouta,2010,Missing,Missing,Missing,Missing,Missing,Missing,The psyche of a ruthless secret agent in Cold War Czechoslovakia begins to unravel when he obsesses over the girlfriend of a suspected subversive he is tracking. This taut political thriller is a bleak and potent rendering of the emotional destruction wreaked by totalitarianism.
29554,Ivanka Trump- America's Real First Lady?,2017,Missing,Missing,Missing,Missing,Missing,Missing,"Donald Trump's daughter Ivanka has been appointed to an official role within the White House, but what does she believe in and how much political clout does she actually have?"
29555,Pattaya,2016,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Franky and Krimo dream of leaving the grey grime of their neighborhood behind and of traveling to the famous and diabolical Thai beach resort of Pattaya. To get there cheaply, the two friends have the crazy idea of registering, unbeknownst to him, the local little person for the Thai Dwarf Boxing World Championship. But what was supposed to be a dream vacation will transform into the most insane and dangerous adventure of their lives."
29556,Chris Gethard: Career Suicide,2017,insufficient sample,2.0,Missing,Missing,Missing,Missing,"A comedy about depression, alcoholism, suicide and the other funniest parts of life. Gethard holds nothing back as he dives into his experiences with mental illness and psychiatry, finding hope in the strangest places. An adaption of his one-man off-Broadway show of the same name."
29557,Lou,2017,Missing,Missing,Missing,Missing,Missing,Missing,A Pixar short about a lost-and-found box and the unseen monster within.
29558,Carole King: Natural Woman,2016,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Weaving previously unseen and rare performances and home movies with a new, exclusive interview with King, American Masters – Carole King: Natural Woman delves into her life and career. New interviews with friends and colleagues, including fellow songwriters Barry Mann and Cynthia Weil, Tapestry producer Lou Adler, drummer Russ Kunkel, guitarist Danny “Kootch” Kortchmar, daughter and manager Sherry Goffin Kondor, lyricists Toni Stern and Carole Bayer Sager, and former manager Peter Asher, complete the biographical tapestry."
29559,Shirley: Visions of Reality,2013,Missing,Missing,insufficient sample,1.0,Missing,Missing,"A series of snapshots from the life of a fictional actress named Shirley serves to weave together thirteen paintings by Edward Hopper (e.g. ""Office at Night"", ""Western Motel"", ""Usherette"", ""A Woman in the Sun"") into a fascinating synthesis of painting and film, personal and political history. Each station in Shirley’s professional and private life from the 1930s to 1960s is precisely dated: It is always August 28/29 of the year in question, as the locations vary from Paris to New York to Cape Cod."
