,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
27151,Best and Most Beautiful Things,2016,Missing,Missing,Missing,Missing,Missing,Missing,"Off a dirt road in rural Maine, a precocious 20-year-old woman named Michelle Smith lives with her mother Julie. Michelle is quirky and charming, legally blind and diagnosed on the autism spectrum, with big dreams and varied passions. Searching for connection, Michelle explores love and empowerment outside the limits of “normal” through a provocative fringe community. Will she take the leap to experience the wide world for herself? Michelle’s joyful story of self-discovery celebrates outcasts everywhere."
27152,Purgatorio,2014,Missing,Missing,insufficient sample,1.0,Missing,Missing,A  woman must survive the night after she welcomes a neighbor's child into her home.
27153,Wedding Bells,2016,insufficient sample,1.0,insufficient sample,5.0,Missing,Missing,"Nick and Molly, commitment-phobic and busy professionals with little in common, are asked to be the best man and maid of honor at the wedding of their mutual friends, Amy and Jamie."
27154,Tulips in Spring,2016,Missing,Missing,Missing,Missing,Missing,Missing,"At Payden Farms, Rose meets Tom Novak — a handsome “flower broker” who acts as a liaison between the farm and local distributors — and discovers that the farm is faltering financially and that her parents are considering selling it to a ruthless competitor. As a last-ditch effort, Tom arranges for Frank to enter his most special tulip in an upcoming flower contest with the hopes of achieving national recognition and generating business. But when Frank’s flowers are mysteriously sabotaged, Rose struggles to find a way to get them to bloom in time for the competition. Along the way, she finds herself appreciating her humble beginnings, reconciling with Frank, and falling into a blossoming romance with Tom. With time running out, Rose must rediscover her green thumb to save her family’s farm, and decide whether she’ll find true happiness — and true love — by staying in Los Angeles or returning to her folksy hometown."
27155,Summer Love,2016,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Maya Sulliway is a struggling single mom who's studying to become an accountant. When her young daughter goes off to sleepaway camp, Maya accepts a summer internship at Kizzmit, a tech company known for developing a popular social app, in order to receive college credit."
27156,Christmas Land,2015,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Jules has just inherited a quaint magical Christmas-themed village and Christmas tree farm bequeathed her by her grandmother. She plans to sell it and use the profits to buy her dream home in New York City. But the longer Jules stays on the farm and the more she learns how important Christmas Land has been to so many families, the more Jules starts to question her motives to sell."
27158,Princezna ze mlejna,1994,Missing,Missing,insufficient sample,2.0,Missing,Missing,A young man Jindrich goes looking for a princess only to find a girl in the country mill.
27159,A Christmas Wish,2011,insufficient sample,2.0,insufficient sample,7.0,Missing,Missing,"MARTHA EVANS has been abandoned by her ne'er-do-well husband, who took all their cash and left her homeless and virtually destitute with her two daughters and stepson. Martha leaves town in hopes of finding a job and a place to stay, she finally finds a job at a sleepy rural diner, formerly famous for its home-made root beer. But with her car broken down and the bills piling up, it looks like it's going to be a bleak Christmas for the Evans family. However, there are warm hearts working behind the scenes that ultimately make this the happiest holiday of Martha's life -- a real answer to her prayers"
27160,Tini: El gran cambio de Violetta,2016,Missing,Missing,insufficient sample,4.0,Missing,Missing,Greek
27161,Christmas Belle,2013,Missing,Missing,insufficient sample,6.0,Missing,Missing,"With her California hometown in the rearview mirror, Belle heads north on business to catalog the sale of a large mansion. While the job is a dream, the client, Hunter Lowell, is not. But, as the two spend more time together, his icy demeanor begins to melt. Although their relationship is budding, Belle’s long-time suitor, Tony, arrives, sending mixed signals to Hunter while adding chaos to the holiday season."
27163,Christmas in Boston,2005,insufficient sample,4.0,insufficient sample,5.0,Missing,Missing,Gina and Seth have been pen pals for 13 years and now will have the chance to meet. Both used their best friends pictures to send to each other and now will let their friends meet. True love is found in the end for all.
27164,Summer in the City,2016,Missing,Missing,insufficient sample,4.0,Missing,Missing,"When a small town woman with southern charm is given a big promotion managing a store in the Big Apple, she tries to adopt a big city personality and it leads to disastrous results."
27165,Marvel One-Shot: Agent Carter,2013,Missing,Missing,Missing,Missing,Missing,Missing,"The film takes place one year after the events of Captain America: The First Avenger, in which Agent Carter, a member of the Strategic Scientific Reserve, is in search of the mysterious Zodiac."
27166,Cup of Love,2016,insufficient sample,1.0,insufficient sample,1.0,Missing,Missing,"Zoe Walker is a food scientist who's been sent to Colombia to design a coffee flavor that appeals to millennials. In the village of Salento, Zoe meets Diego Valdez, a local plantation owner who is reluctant to work with her at first, but allows Zoe to use his coffee beans so long as she helps him with the final harvest. As Zoe spends time working the land with Diego, romance begins to brew despite their very different roots."
27167,A Prince for Christmas,2015,insufficient sample,2.0,Missing,Missing,Missing,Missing,A prince from Europe meets a charming waitress when he travels to America during the Christmas holiday to escape an arranged marriage.
27168,Lea to the Rescue,2016,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Born for adventure, Lea Clark heads deep into the Brazilian rainforest, where her most exciting story awaits."
27169,The Good Witch's Garden,2009,insufficient sample,1.0,insufficient sample,6.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Middleton prepares for its bicentennial, and Grey House is to be the party venue. Good witch Cassie is remodeling it as B&amp;B. her first and only guest, Nick Chasen, claims to be a distant relative. He produces papers to prove he's the heir of the builder, colonial era captain Hamblin, while the Grey lady was his mistress and stole it. Police chief and lover Jake Russell goes all the way to motivate her to fight and disprove the claim before she's effectively disowned. Brandon is dared to pass a rascals-initiation by local brat Steve and Duke. George's gardening skills lead to romance."
27170,The Good Witch's Gift,2010,insufficient sample,1.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Almost as soon as Jake and Cassie decide to get married on Christmas Eve, complications arise."
27171,Advance & Retreat,2016,insufficient sample,1.0,insufficient sample,6.0,Missing,Missing,"Life is good for marketing professional Allison, she’s well on her way to earning a stellar promotion all while dating equally successful co-worker Bryce. Her biggest rival for the position, Vanessa, has the boss’ eye, but Allison has a plan. To win the promotion, she needs to impress her boss, Nathan, at their annual company retreat. Of course, she has a head start since she used to be a camp counselor. The only caveat, this year’s trip happens to be the site of Allison’s first heartbreak: her old camp. And who should still be working there but the handsome as ever ex-boyfriend who broke that teenage heart, Cody. But was it all a misunderstanding? Allison’s tasked with navigating not only the obstacle course but her relationships…past and present."
